CID;TABCD;LCD;ALLOCATED
501;11;30575;1
501;11;30576;1
501;11;30577;1
501;11;30578;1
501;11;30579;1
501;11;30580;1
501;11;30581;1
501;11;30582;1
501;11;30583;1
501;11;30584;1
501;11;30585;1
501;11;31361;1
501;11;31362;1
501;11;31363;1
501;11;31364;1
501;11;31365;1
501;11;31366;1
501;11;31367;1
501;11;31641;1
501;11;31642;1
501;11;31643;1
501;11;31644;1
501;11;31505;1
501;11;31506;1
501;11;31507;1
501;11;31508;1
501;11;31446;1
501;11;31447;1
501;11;31448;1
501;11;31449;1
501;11;31450;1
501;11;31451;1
501;11;31452;1
501;11;31453;1
501;11;31454;1
501;11;31382;1
501;11;31383;1
501;11;31384;1
501;11;31385;1
501;11;31386;1
501;11;30448;1
501;11;30449;1
501;11;30450;1
501;11;30451;1
501;11;30452;1
501;11;30453;1
501;11;30454;1
501;11;30712;1
501;11;30713;1
501;11;30714;1
501;11;30715;1
501;11;30716;1
501;11;30717;1
501;11;30718;1
501;11;30719;1
501;11;30720;1
501;11;31296;1
501;11;31297;1
501;11;31298;1
501;11;30218;1
501;11;30219;1
501;11;31045;1
501;11;31046;1
501;11;31679;1
501;11;31048;1
501;11;31049;1
501;11;31050;1
501;11;31051;1
501;11;31052;1
501;11;31053;1
501;11;31054;1
501;11;31055;1
501;11;31056;1
501;11;31057;1
501;11;31058;1
501;11;31059;1
501;11;31060;1
501;11;31061;1
501;11;31062;1
501;11;31063;1
501;11;31064;1
501;11;31621;1
501;11;30216;1
501;11;30217;1
501;11;30214;1
501;11;30215;1
501;11;31030;1
501;11;31031;1
501;11;31032;1
501;11;31033;1
501;11;31034;1
501;11;31035;1
501;11;31036;1
501;11;31037;1
501;11;31038;1
501;11;30634;1
501;11;30635;1
501;11;30636;1
501;11;30637;1
501;11;30913;1
501;11;30914;1
501;11;30915;1
501;11;30916;1
501;11;30917;1
501;11;30918;1
501;11;30919;1
501;11;30920;1
501;11;31387;1
501;11;31388;1
501;11;31389;1
501;11;31390;1
501;11;31391;1
501;11;31204;1
501;11;31205;1
501;11;31206;1
501;11;31135;1
501;11;31136;1
501;11;31137;1
501;11;31138;1
501;11;31139;1
501;11;31140;1
501;11;31141;1
501;11;31357;1
501;11;31358;1
501;11;31359;1
501;11;31360;1
501;11;31336;1
501;11;31337;1
501;11;31338;1
501;11;31339;1
501;11;31340;1
