CID;LID;NID;NAME;NCOMMENT
519;1;1765;资阳路;
519;1;828;兰坪路;
519;1;1243;西楼后街;
519;1;2521;西青道辅路;
519;1;962;南开五马路;
519;1;383;詹庄子路;
519;1;385;福山路;
519;1;810;纪念馆路;
519;1;824;雅安道;
519;1;851;汾水道;
519;1;2349;海源道;
519;1;2290;新港一号路;
519;1;1822;港滨路;
519;1;1823;港医路;
519;1;2512;鸿运小区;
519;1;2289;胜阳里;
519;1;2360;新港路至中央大道;
519;1;2291;子牙河南道;
519;1;583;五中后大道;
519;1;2304;天津市交管局直属支队;
519;1;2516;南京路（卫津路）;
519;1;1515;长春道;
519;1;2280;兴华七支路;
519;1;1301;民和道;
519;1;2511;雪莲路;
519;1;2414;沿海高速公路天津段;
519;1;1957;丰碱线;
519;1;1078;水产前街;
519;1;778;均胜路;
519;1;779;宜洁路;
519;1;780;宜清路;
519;1;1004;艳阳路;
519;1;2148;欣苑路;
519;1;1523;泉旺路;
519;1;1239;汕头路;
519;1;773;雁门路;
519;1;1333;郁江道;
519;1;1863;大理道;
519;1;1871;增进道;
519;1;1872;荔湾路;
519;1;1144;荣吉大街;
519;1;913;罗江路;
519;1;2293;长沙路;
519;1;2170;长深高速公路天津段;
519;1;2188;范彭线;
519;1;1482;天津南服务区;
519;1;2394;大丰线;
519;1;2136;芦堂路;
519;1;1486;汉沽服务区;
519;1;2518;红星桥;
519;1;2519;北站桥;
519;1;1126;宇纬路;
519;1;1127;冈纬路;
519;1;1129;新大路;
519;1;2367;西四道;
519;1;2288;众诚里;
519;1;1277;梅江道;
