CID;TABCD;LCD;ALLOCATED
510;20;1761;1
510;20;1787;1
510;20;1788;1
510;20;1789;1
510;20;1790;1
510;20;1450;1
510;20;1451;1
510;20;1452;1
510;20;1728;1
510;20;1729;1
510;20;884;1
510;20;1730;1
510;20;883;1
510;20;885;1
510;20;886;1
510;20;887;1
510;20;1692;1
510;20;1693;1
510;20;1694;1
510;20;1695;1
510;20;937;1
510;20;938;1
510;20;939;1
510;20;942;1
510;20;943;1
510;20;911;1
510;20;1702;1
510;20;912;1
510;20;913;1
510;20;1377;1
510;20;1378;1
510;20;1379;1
510;20;379;1
510;20;380;1
510;20;250;1
510;20;251;1
510;20;799;1
510;20;800;1
510;20;801;1
510;20;1407;1
510;20;1258;1
510;20;1410;1
510;20;1538;1
510;20;1024;1
510;20;797;1
510;20;856;1
510;20;857;1
510;20;858;1
510;20;1323;1
510;20;1324;1
510;20;1325;1
510;20;1326;1
510;20;580;1
510;20;581;1
510;20;582;1
510;20;1071;1
510;20;1072;1
510;20;1073;1
510;20;256;1
510;20;257;1
510;20;1691;1
510;20;1684;1
510;20;1685;1
510;20;1686;1
510;20;1687;1
510;20;1688;1
510;20;1689;1
510;20;1690;1
510;20;1696;1
510;20;1697;1
510;20;1698;1
510;20;1699;1
510;20;1700;1
510;20;383;1
510;20;384;1
510;20;322;1
510;20;323;1
510;20;636;1
510;20;996;1
510;20;1281;1
510;20;637;1
510;20;638;1
510;20;998;1
510;20;997;1
510;20;639;1
510;20;640;1
510;20;1327;1
510;20;1328;1
510;20;1329;1
510;20;1404;1
510;20;1402;1
510;20;1405;1
510;20;1406;1
510;20;1632;1
510;20;1628;1
510;20;1629;1
510;20;1630;1
510;20;1631;1
510;20;432;1
510;20;433;1
510;20;1556;1
510;20;435;1
510;20;566;1
510;20;567;1
510;20;1291;1
510;20;568;1
510;20;1292;1
510;20;569;1
510;20;570;1
510;20;851;1
510;20;811;1
510;20;812;1
510;20;813;1
510;20;399;1
510;20;400;1
510;20;1733;1
510;20;1734;1
510;20;1660;1
510;20;1661;1
510;20;1662;1
510;20;1663;1
510;20;1664;1
510;20;740;1
510;20;1470;1
510;20;741;1
510;20;742;1
510;20;743;1
510;20;1471;1
510;20;744;1
510;20;745;1
510;20;724;1
510;20;725;1
510;20;726;1
510;20;727;1
510;20;1472;1
510;20;728;1
510;20;729;1
510;20;730;1
510;20;731;1
510;20;732;1
510;20;1466;1
510;20;735;1
510;20;733;1
510;20;736;1
510;20;737;1
510;20;738;1
510;20;1602;1
