CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
518;28;2551;L;7;0;;;1881;1882;3;
518;28;2985;L;7;0;;;1881;3873;3;
518;28;3111;L;7;0;;;1881;4847;3;
518;28;2555;L;7;0;;;1881;4958;3;
518;28;3107;L;7;0;;;1881;5062;3;
518;28;3194;L;7;0;;;1881;4959;3;
518;28;21;L;1;1;;1881;1928;1876;3;
518;28;3618;L;1;1;;1881;3269;2145;3;
518;28;3149;L;7;0;;;3831;3607;3;
518;28;2939;L;7;0;;;3831;3298;3;
518;28;2975;L;7;0;;;3831;3873;3;
518;28;2977;L;7;0;;;3831;3845;3;
518;28;2935;L;7;0;;;3831;4306;3;
518;28;2949;L;7;0;;;3831;4252;3;
518;28;2953;L;7;0;;;3829;4259;3;
518;28;2577;L;7;0;;;3829;2752;3;
518;28;3151;L;7;0;;;3819;3607;3;
518;28;2557;L;7;0;;;3819;4363;3;
518;28;2981;L;7;0;;;3819;3298;3;
518;28;2983;L;7;0;;;3819;3873;3;
518;28;2987;L;7;0;;;3819;3845;3;
518;28;2945;L;7;0;;;3819;4252;3;
518;28;3109;L;7;0;;;4251;4847;3;
518;28;2573;L;7;0;;;4251;2752;3;
518;28;3196;L;7;0;;;4251;5071;3;
518;28;2565;L;7;0;;;4251;2301;3;
518;28;2947;L;7;0;;;4251;4252;3;
518;28;774;L;1;4;;2070;3178;3325;3;
518;28;2469;L;7;0;;;3712;3701;3;
518;28;3227;L;7;0;;;3708;1928;3;
518;28;2465;L;7;0;;;3708;3703;3;
518;28;1584;L;1;4;;5362;3472;2539;3;
518;28;1598;L;1;4;;2597;2514;2584;3;
518;28;795;L;1;4;;2001;3178;1953;3;
518;28;1368;L;1;4;;2210;1901;3376;3;
518;28;2717;L;7;0;;;2084;4481;3;
518;28;3577;L;7;0;;;2084;1890;3;
518;28;3117;L;7;0;;;2084;4855;3;
518;28;2715;L;7;0;;;2084;2090;3;
518;28;2719;L;7;0;;;4483;4478;3;
518;28;2727;L;7;0;;;4479;5043;3;
518;28;2721;L;7;0;;;4479;1890;3;
518;28;2705;L;7;0;;;3208;3131;3;
518;28;3519;L;7;0;;;3208;3417;3;
518;28;2701;L;7;0;;;3208;5327;3;
518;28;3521;L;7;0;;;4458;3417;3;
518;28;2699;L;7;0;;;4458;5395;3;
518;28;2691;L;7;0;;;3948;3668;3;
518;28;958;L;1;4;;2786;1953;2078;3;
518;28;965;L;1;4;;2788;1953;2078;3;
518;28;1749;L;1;4;;2031;3358;5386;3;
518;28;1762;L;1;4;;2028;5266;3356;3;
518;28;2296;L;1;3;;4784;5387;4782;3;
518;28;3563;L;7;0;;;5305;5188;3;
518;28;3290;L;1;4;;5087;3578;5115;3;
518;28;2283;L;1;4;;3581;5115;4783;3;
518;28;1282;L;1;4;;4797;2057;2170;3;
518;28;2189;L;1;4;;3549;5083;2226;3;
518;28;2425;L;7;0;;;2514;3666;3;
518;28;2121;L;1;4;;2514;3535;1920;3;
518;28;491;L;1;4;;3243;2329;2107;3;
518;28;499;L;1;4;;1965;2340;2329;3;
518;28;3133;L;7;0;;;2766;4195;3;
518;28;320;L;1;4;;2766;1891;2078;3;
518;28;2895;L;7;0;;;4541;4233;3;
518;28;2541;L;7;0;;;2078;1928;3;
518;28;467;L;1;4;;2078;1928;3250;3;
518;28;3589;L;1;4;;5351;3419;3323;3;
518;28;2959;L;7;0;;;1876;1881;3;
518;28;1859;L;1;4;;3385;3022;1945;3;
518;28;1162;L;1;4;;2958;2960;2929;3;
518;28;2969;L;7;0;;;4739;3845;3;
518;28;3157;L;7;0;;;4884;3873;3;
518;28;3214;L;7;0;;;4994;3845;3;
518;28;3501;L;7;0;;;2982;1928;3;
518;28;3503;L;7;0;;;2982;1881;3;
518;28;3177;L;1;4;;2982;2978;3398;3;
518;28;3496;L;1;4;;2982;1881;1928;3;
518;28;3233;L;7;0;;;2761;3701;3;
518;28;3490;L;1;4;;2761;5233;2077;3;
518;28;922;L;1;4;;2761;1891;2753;3;
518;28;2907;L;7;0;;;4203;4233;3;
518;28;3239;L;7;0;;;2571;3703;3;
518;28;3543;L;7;0;;;2571;1891;3;
518;28;3229;L;7;0;;;4533;1928;3;
518;28;3135;L;7;0;;;4533;4195;3;
518;28;2210;L;1;4;;5106;3554;3272;3;
518;28;3396;L;1;3;;5391;5182;5106;3;
518;28;164;L;1;3;;2012;2005;1960;3;
518;28;2161;L;1;4;;2167;3015;3099;3;
518;28;2214;L;1;4;;3303;5106;3272;3;
518;28;1220;L;1;4;;1931;3067;3020;3;
518;28;2863;L;7;0;;;4580;4549;3;
518;28;1168;L;1;4;;2969;2978;2967;3;
518;28;1419;L;1;4;;2856;2785;2184;3;
518;28;1421;L;1;4;;2856;2184;5393;3;
518;28;1045;L;1;4;;2856;2824;2785;3;
518;28;1705;L;1;4;;2827;3250;2856;3;
518;28;2695;L;7;0;;;5327;3668;3;
518;28;378;L;1;4;;5327;5277;2223;3;
518;28;2693;L;7;0;;;5396;3668;3;
518;28;2703;L;7;0;;;5396;3962;3;
518;28;2811;L;7;0;;;5395;4549;3;
518;28;3050;L;1;4;;1971;4823;5329;3;
518;28;634;L;1;4;;3462;2347;4759;3;
518;28;732;L;1;4;;2544;2539;1929;3;
518;28;3434;L;7;0;;;4738;5188;3;
518;28;3549;L;7;0;;;4738;5188;3;
518;28;3436;L;7;0;;;4738;5214;3;
518;28;3438;L;7;0;;;4738;5208;3;
518;28;3432;L;7;0;;;5202;5188;3;
518;28;2429;L;7;0;;;1953;3668;3;
518;28;424;L;1;4;;1953;2514;5369;3;
518;28;459;L;1;4;;3022;5321;2297;3;
518;28;2763;L;7;0;;;4650;4509;3;
518;28;2765;L;7;0;;;4648;4516;3;
518;28;447;L;1;4;;2213;1953;5321;3;
518;28;3537;L;7;0;;;2765;1891;3;
518;28;955;L;1;4;;2765;1891;2659;3;
518;28;2899;L;7;0;;;4537;4233;3;
518;28;1506;L;1;3;;3272;5266;3652;3;
518;28;3355;L;1;4;;2301;2078;2982;3;
