CID;LID;NID;NTRANSLATION
522;3;1054;Xinhua West St
522;2;1055;geng zhuang qiao
522;3;1055;Gengzhuang Brg
522;2;1062;guang ning bo jie
522;3;1062;Guangningbo St
522;2;1069;ji chang bei xian gao su gong lu
522;3;1069;Jichangbeixian Hwy
522;2;1072;wen yang lu
522;3;1072;Wenyang Rd
522;2;1078;jian guo lu
522;3;1078;Jianguo Rd
522;2;1080;xiang shan nan lu
522;3;1080;Xiangshan South Rd
522;2;1081;ju shan lu
522;3;1081;Jushan Rd
522;2;1083;tian cun lu
522;3;1083;Tiancun Rd
522;2;1084;xing shi kou lu
