CID;TABCD;LCD;ALLOCATED
348;46;394;0
348;46;395;0
348;46;396;0
348;46;397;0
348;46;398;0
348;46;399;0
348;46;400;0
348;46;401;0
348;46;402;0
348;46;403;0
348;46;404;0
348;46;405;0
348;46;406;0
348;46;407;0
348;46;408;0
348;46;409;0
348;46;410;0
348;46;411;0
348;46;412;0
348;46;413;0
348;46;414;0
348;46;415;0
348;46;416;0
348;46;417;0
348;46;418;0
348;46;419;0
348;46;420;0
348;46;421;0
348;46;422;0
348;46;423;0
348;46;424;0
348;46;425;0
348;46;426;0
348;46;427;0
348;46;428;0
348;46;429;0
348;46;430;0
348;46;431;0
348;46;432;0
348;46;433;0
348;46;434;0
348;46;435;0
348;46;436;0
348;46;437;0
348;46;438;0
348;46;439;0
348;46;440;0
348;46;441;0
348;46;442;0
348;46;443;0
348;46;444;0
348;46;445;0
348;46;446;0
348;46;447;0
348;46;448;0
348;46;449;0
348;46;450;0
348;46;451;0
348;46;452;0
348;46;453;0
348;46;454;0
348;46;455;0
348;46;456;0
348;46;457;0
348;46;458;0
348;46;459;0
348;46;460;0
348;46;461;0
348;46;462;0
348;46;463;0
348;46;464;0
348;46;465;0
348;46;466;0
348;46;467;0
348;46;468;0
348;46;469;0
348;46;470;0
348;46;471;0
348;46;472;0
348;46;473;0
348;46;474;0
348;46;475;0
348;46;476;0
348;46;477;0
348;46;478;0
348;46;479;0
348;46;480;0
348;46;481;0
348;46;482;0
348;46;483;0
348;46;484;0
348;46;485;0
348;46;486;0
348;46;487;0
348;46;488;0
348;46;489;0
348;46;490;0
348;46;491;0
348;46;492;0
348;46;493;0
348;46;494;0
348;46;495;0
348;46;496;0
348;46;497;0
348;46;498;0
348;46;499;0
348;46;500;0
348;46;501;0
348;46;502;0
348;46;503;0
348;46;504;0
348;46;505;0
348;46;506;0
348;46;507;0
348;46;508;0
348;46;509;0
348;46;510;0
348;46;511;0
348;46;512;0
348;46;513;0
348;46;514;0
348;46;515;0
348;46;516;0
348;46;517;0
348;46;518;0
348;46;519;0
348;46;520;0
348;46;521;0
348;46;522;0
348;46;523;0
348;46;524;0
348;46;525;0
348;46;526;0
348;46;527;0
348;46;528;0
348;46;529;0
348;46;530;0
348;46;531;0
348;46;532;0
348;46;533;0
348;46;534;0
348;46;535;0
348;46;536;0
348;46;537;0
348;46;538;0
348;46;539;0
348;46;540;0
348;46;541;0
348;46;542;0
348;46;543;0
348;46;544;0
348;46;545;0
348;46;546;0
348;46;547;0
348;46;548;0
348;46;549;0
348;46;550;0
348;46;551;0
348;46;552;0
348;46;553;0
348;46;554;0
348;46;555;0
348;46;556;0
348;46;557;0
348;46;558;0
