CID;TABCD;LCD;NEG_OFF_LCD;POS_OFF_LCD
502;12;13444;13443;
502;12;6559;;6633
502;12;6633;6559;
502;12;6849;;7013
502;12;7013;6849;
502;12;964;;965
502;12;965;964;
502;12;13344;;13345
502;12;13345;13344;13346
502;12;13346;13345;
502;12;13048;;12807
502;12;12807;13048;12808
502;12;12808;12807;12809
502;12;12809;12808;13930
502;12;13930;12809;
502;12;13777;;13778
502;12;13778;13777;13779
502;12;13779;13778;
502;12;13932;;13931
502;12;13931;13932;13454
502;12;13454;13931;13455
502;12;13455;13454;
502;12;668;;845
502;12;845;668;846
502;12;846;845;669
502;12;669;846;
502;12;1092;;1093
502;12;1093;1092;
502;12;1081;;1082
502;12;1082;1081;1083
502;12;1083;1082;
502;12;6549;;6550
502;12;6550;6549;6987
502;12;6987;6550;6551
502;12;6551;6987;6552
502;12;6552;6551;
502;12;6989;;6990
502;12;6990;6989;
502;12;6782;;6784
502;12;6784;6782;
502;12;13880;;13070
502;12;13070;13880;13071
502;12;13071;13070;13072
502;12;13072;13071;
502;12;14151;;13980
502;12;13980;14151;
502;12;7202;;7126
502;12;7126;7202;6992
502;12;6992;7126;6993
502;12;6993;6992;6994
502;12;6994;6993;
502;12;7085;;6594
502;12;6594;7085;7173
502;12;7173;6594;
502;12;7304;;7305
502;12;7305;7304;
502;12;6487;;6632
502;12;6632;6487;6488
502;12;6488;6632;6661
502;12;6661;6488;7166
502;12;7166;6661;
502;12;421;;422
502;12;422;421;423
502;12;423;422;
502;12;6789;;6790
502;12;6790;6789;6791
502;12;6791;6790;6792
502;12;6792;6791;
502;12;13419;;13420
502;12;13420;13419;
502;12;13755;;13756
502;12;13756;13755;13757
502;12;13757;13756;
502;12;13752;;13753
502;12;13753;13752;
502;12;1179;;1180
502;12;1180;1179;1181
502;12;1181;1180;
502;12;1320;;1319
502;12;1319;1320;
502;12;1323;;1324
502;12;1324;1323;
502;12;1453;;1454
502;12;1454;1453;1455
502;12;1455;1454;
502;12;1077;;1078
502;12;1078;1077;1079
502;12;1079;1078;
502;12;1113;;1114
502;12;1114;1113;
502;12;6996;;6995
502;12;6995;6996;6795
502;12;6795;6995;
502;12;7346;;6794
502;12;6794;7346;
502;12;7299;;7300
502;12;7300;7299;7301
502;12;7301;7300;
502;12;6797;;6798
502;12;6798;6797;
502;12;6800;;6801
502;12;6801;6800;6802
502;12;6802;6801;
502;12;13438;;13439
502;12;13439;13438;13440
502;12;13440;13439;13441
502;12;13441;13440;
502;12;1017;;1018
502;12;1018;1017;1019
502;12;1019;1018;
502;12;13287;;13288
502;12;13288;13287;
502;12;13286;;13289
502;12;13289;13286;13290
502;12;13290;13289;13882
502;12;13882;13290;
502;12;1438;;1439
502;12;1439;1438;
502;12;1034;;1035
502;12;1035;1034;
502;12;323;;
502;12;346;;
502;12;329;;
502;12;372;;
502;12;382;;
502;12;202;;203
502;12;203;202;205
502;12;205;203;206
502;12;206;205;207
502;12;207;206;204
502;12;204;207;293
502;12;293;204;294
502;12;294;293;342
502;12;342;294;295
502;12;295;342;
502;12;250;;
502;12;288;;
502;12;258;;
502;12;335;;
502;12;270;;
502;12;398;;
502;12;344;;
502;12;1353;;1354
502;12;1354;1353;
502;12;264;;
502;12;260;;
502;12;256;;
502;12;268;;
502;12;337;;
502;12;276;;
502;12;280;;
502;12;284;;
502;12;1483;;1499
502;12;1499;1483;
502;12;6715;;6716
502;12;6716;6715;
502;12;12303;;
502;12;13004;;13005
502;12;13005;13004;13006
502;12;13006;13005;13007
502;12;13007;13006;13008
502;12;13008;13007;
502;12;13010;;13011
502;12;13011;13010;13012
502;12;13012;13011;
502;12;13251;;13252
502;12;13252;13251;13253
502;12;13253;13252;13254
502;12;13254;13253;13255
502;12;13255;13254;
502;12;13724;;13725
502;12;13725;13724;13726
502;12;13726;13725;13727
502;12;13727;13726;13728
502;12;13728;13727;
502;12;13730;;13731
502;12;13731;13730;13732
502;12;13732;13731;
502;12;12299;;
502;12;12833;;14233
502;12;14233;12833;
502;12;14109;;14110
502;12;14110;14109;
502;12;7064;;7065
502;12;7065;7064;7066
